,index,sessionid,next,userHash,latitude,longitude,connectionType,platformType,country_code
7196,1127863,-4674765929436843063,False,7755648387796781575,34.2497,-84.4894,2,5,us
7197,1097585,-4674292193316390143,False,-8792046133241269250,42.5582,-114.4659,1,1,us
7198,1097580,-4674292193316390143,True,-8792046133241269250,42.5582,-114.4659,1,1,us
7199,1128234,-4674180120212273193,False,-3057662333012457918,32.8209,-97.1765,2,7,us
7200,791931,-4672491249781955117,False,-5737144188056537383,40.781,-73.9501,2,4,us
7201,1127007,-4672365560455721185,False,1497473207502654386,39.6796,-104.9626,2,5,us
7202,1127755,-4671049047270110795,False,-6548558622767344571,40.1137,-74.8599,1,7,us
7203,1125663,-4668090628660005263,False,-1494409423410532504,41.7124,-87.7478,2,7,us
7204,330955,-4665460240006906587,False,-7035829543431013586,39.6663,-104.8343,2,5,us
7205,331075,-4665460240006906587,True,-7035829543431013586,39.6663,-104.8343,2,5,us
7206,991037,-4665270424322542464,False,5560278369098524848,52.2484,21.0026,2,1,pl
7207,1129071,-4664204975096160819,False,-1451555777670769616,51.3846,0.517,1,1,gb
7208,1127633,-4664085219151286360,False,-6141346769164437779,63.1782,14.6269,2,7,se
7209,331021,-4664062447910667788,False,8072281437418257873,25.5397,-103.429,1,7,mx
7210,331206,-4664062447910667788,True,8072281437418257873,25.5397,-103.429,1,7,mx
7211,1127124,-4662966457104091772,False,-4686610411336602590,38.0004,-121.3105,1,7,us
7212,791943,-4662613501735436982,False,-5615288805519573200,41.1185,1.254,2,1,es
7213,791899,-4662613501735436982,True,-5615288805519573200,41.1185,1.254,2,1,es
7214,1126484,-4661798813734462849,False,837672647253829904,45.4523,-73.6532,2,5,ca
7215,1128740,-4659940273075529838,False,-5561491764697119746,45.7049,9.6698,2,5,it
7216,1125906,-4658647537552055403,False,619505238423527577,40.0825,-75.3044,2,1,us
7217,1125560,-4658030295975151414,False,-4845067352784800054,37.5234,-120.8517,2,7,us
7218,1128704,-4655542668593038149,False,3797523035063412692,50.935,5.3372,2,1,be
7219,1125904,-4655542404502749427,False,8456783681598080726,40.6998,-74.3191,2,7,us
7220,40069,-4655371822963757615,False,-833677194439851595,40.557,-80.1578,2,7,us
7221,331013,-4655070868453858293,False,3422248033393298541,26.0255,-98.3953,2,7,mx
7222,1090344,-4654905397141921272,False,-1803532733784246727,33.7443,-116.9764,1,1,us
7223,1090341,-4654905397141921272,True,-1803532733784246727,33.7443,-116.9764,1,1,us
7224,1128459,-4654688375234541684,False,5427079260585323091,32.3994,-98.8071,1,5,us
7225,1127971,-4653638343438722220,False,4810734447028996763,29.4553,-98.5677,2,4,us
7226,1125470,-4652196188473656248,False,-6975362106050823284,-36.6192,-64.2797,2,5,ar
7227,1090628,-4651508706381540533,False,5237710247263290924,32.5298,-94.7949,2,7,us
7228,1090584,-4651508706381540533,True,5237710247263290924,32.5298,-94.7949,2,7,us
7229,1129105,-4650398672973882818,False,-8089782178586630285,49.9007,2.2968,2,7,fr
7230,1128348,-4650211220578589874,False,2934226449243021813,25.6759,-100.3208,2,7,mx
7231,1127456,-4647538023290586910,False,-2364798955378398030,47.7512,6.5779,2,5,fr
7232,991138,-4647179662030955446,False,2625061170556359309,61.1498,-149.8257,2,4,us
7233,991124,-4647179662030955446,True,2625061170556359309,61.1498,-149.8257,2,4,us
7234,1128619,-4646942478265585572,False,5301538075045455592,40.7616,-72.8508,1,7,us
7235,1128632,-4646942478265585572,True,5301538075045455592,40.7616,-72.8508,1,7,us
7236,1125643,-4646139130478277080,False,-6290879313709004002,21.5168,39.2192,2,7,sa
7237,1127175,-4645982132380267425,False,-7057397866876056435,34.1361,-118.1672,2,7,us
7238,1125504,-4645060490452450618,False,1164586942404540658,-33.8563,151.2122,2,7,au
7239,893528,-4644358294790757577,False,1735308819957587299,35.6897,139.6895,2,5,jp
7240,893489,-4644358294790757577,True,1735308819957587299,35.6897,139.6895,2,5,jp
7241,1090350,-4642106694341744270,False,-6432155006904785430,31.5649,130.5601,1,1,jp
7242,1090343,-4642106694341744270,True,-6432155006904785430,31.5649,130.5601,1,1,jp
7243,991056,-4641223750220381021,False,2354124660118471354,30.4421,-97.6339,1,1,us
7244,991078,-4641223750220381021,True,2354124660118471354,30.4421,-97.6339,1,1,us
7245,1129141,-4641030817784889876,False,2198166878142380891,61.1498,-149.8257,2,1,us
7246,1090348,-4640862542160752455,False,8011308174859514922,33.6206,-117.0867,1,1,us
7247,1090342,-4640862542160752455,True,8011308174859514922,33.6206,-117.0867,1,1,us
7248,1126571,-4640290870831282775,False,7519662522744603090,40.1523,-84.2502,2,4,us
7249,100333,-4638111231006778909,False,2459992359950405208,39.9233,-75.2313,2,5,us
7250,100323,-4638111231006778909,True,2459992359950405208,39.9233,-75.2313,2,5,us
7251,1125731,-4638051516185773154,False,-7603675721069608257,38.269,-85.4934,2,4,us
7252,1126259,-4636699475661472421,False,-612108543954958400,35.141,-106.711,1,7,us
7253,28342,-4636216098331806188,False,1436565486411271185,50.4856,4.1894,1,5,be
7254,1128913,-4635756277645978583,False,5236267092142589117,48.8582,2.3387,2,7,fr
7255,1126028,-4634842928374403796,False,6743889332853698609,42.7256,-87.8588,2,5,us
7256,1126202,-4632720372936456713,False,1879279048320471459,41.4519,-81.921,2,4,us
7257,1126842,-4630969449663518763,False,-7310492361326583584,-12.8671,-38.4807,2,7,br
7258,1126426,-4630652546364368515,False,1639347138930995499,37.7746,-3.7787,2,4,es
7259,1128164,-4629709126003801268,False,-3480424530536813762,37.0156,-121.5779,2,5,us
7260,1127949,-4628548116141001461,False,-9145967798612175224,19.0664,-98.2534,1,1,mx
7261,1125359,-4627784011677309074,False,-3951398275056251689,3.1166,101.5807,2,1,my
7262,1127099,-4627487551265778792,False,1452008313930522847,33.8242,-118.268,2,5,us
7263,158428,-4626141640440165051,False,5114484742975172586,52.6181,-1.1804,2,5,gb
7264,1090703,-4625627223444060190,False,-736898073177276660,32.966,129.9303,2,5,jp
7265,1090701,-4625627223444060190,True,-736898073177276660,32.966,129.9303,2,5,jp
7266,893514,-4624581902969203882,False,-3924447148722742764,34.4955,-77.5546,2,4,us
7267,893488,-4624581902969203882,True,-3924447148722742764,34.4955,-77.5546,2,4,us
7268,825307,-4623919524315228072,False,-7554707578997398049,49.4429,1.1003,2,4,fr
7269,825292,-4623919524315228072,True,-7554707578997398049,49.4429,1.1003,2,4,fr
7270,1128962,-4622970293692317883,False,2216386552235433753,36.2345,137.1827,1,1,jp
7271,1128594,-4622084016008993726,False,5892719793617033709,40.0337,-83.1319,2,7,us
7272,1128526,-4622007127186833231,False,-3086034908034292570,29.7229,-98.0742,2,7,us
7273,1127640,-4621463146876579371,False,1365292088257891581,48.8582,2.3387,2,7,fr
7274,1128397,-4619968270470550709,False,-5507037366043610387,38.5463,-122.8047,1,7,us
7275,1128715,-4619903999275962699,False,-1030254280753858401,39.8639,-4.0292,2,4,es
7276,1127554,-4619095145855125527,False,-3335672158538055495,48.7967,2.3338,2,5,fr
7277,100053,-4618587411525221342,False,193469999754251430,50.8429,-0.1158,2,7,gb
7278,825320,-4618551826504594120,False,4568167566920614140,42.3414,-77.3049,2,7,us
7279,825293,-4618551826504594120,True,4568167566920614140,42.3414,-77.3049,2,7,us
7280,40335,-4618184003013973465,False,-7282379231180200637,14.6343,-90.5155,2,4,gt
7281,1125982,-4615394800283454589,False,-8064476110719857093,40.7687,-89.6024,2,4,us
7282,1090561,-4614651504433132574,False,-5989983712124935530,33.9212,-118.1424,2,7,us
7283,991000,-4614143203292154960,False,8987546147856879801,36.7637,-119.7602,2,1,us
7284,825242,-4612705755010797775,False,4449152505998867243,25.7259,-80.4036,1,7,us
7285,825177,-4612705755010797775,True,4449152505998867243,25.7259,-80.4036,1,7,us
7286,1128053,-4612680365425180497,False,-1613743288933153125,26.0445,-98.3835,2,4,mx
7287,100190,-4611036101562088836,False,3542025788151924728,29.7959,-81.2631,2,7,us
7288,158580,-4610293390671694047,False,-4409760917893494275,6.2529,-75.5646,2,7,co
7289,991161,-4609132160658770580,False,-752513138450289362,33.3874,-112.0998,2,5,us
7290,991184,-4609132160658770580,True,-752513138450289362,33.3874,-112.0998,2,5,us
7291,214344,-4607544745441549302,False,-1324090528688221852,44.5584,4.7475,2,7,fr
7292,585499,-4604437902121084299,False,1166922360581358376,33.8737,-118.236,2,7,us
7293,585481,-4604437902121084299,True,1166922360581358376,33.8737,-118.236,2,7,us
7294,585482,-4604393776686191005,False,2232597093091162960,34.256,-90.6348,2,5,us
7295,585480,-4604393776686191005,True,2232597093091162960,34.256,-90.6348,2,5,us
7296,331296,-4598860732597579121,False,-3722275280949537514,33.6228,-101.8121,2,7,us
7297,331527,-4598860732597579121,True,-3722275280949537514,33.6228,-101.8121,2,7,us
7298,158039,-4598767738633722733,False,-8054511278544940946,38.4029,-85.3928,1,7,us
7299,158611,-4598171540686159324,False,4179067264069737134,-33.5975,-70.7204,1,7,cl
7300,28291,-4596331684674142411,False,5212155435272728488,8.9948,-79.523,2,4,pa
7301,689241,-4595816083888956272,False,-9121179171995214744,37.7698,-97.4329,2,7,us
7302,689229,-4595816083888956272,True,-9121179171995214744,37.7698,-97.4329,2,7,us
7303,150862,-4594428899693733399,False,6765419830873284899,20.6919,-103.4572,2,7,mx
7304,825295,-4589168904881839187,False,-9109288244565123100,50.952,1.8526,2,4,fr
7305,825289,-4589168904881839187,True,-9109288244565123100,50.952,1.8526,2,4,fr
7306,1039000,-4588185580704899205,False,457845192145986181,40.1773,-105.1009,1,7,us
7307,1038994,-4588185580704899205,True,457845192145986181,40.1773,-105.1009,1,7,us
7308,1090642,-4587886117481914168,False,1691622102050785826,35.8964,-78.7115,2,7,us
7309,1090641,-4587886117481914168,True,1691622102050785826,35.8964,-78.7115,2,7,us
7310,100446,-4587760491366333758,False,3918766628334382333,42.5011,14.1449,2,7,it
7311,1039156,-4586471142827850591,False,9160044130254184003,33.8308,-118.1125,2,5,us
7312,1039152,-4586471142827850591,True,9160044130254184003,33.8308,-118.1125,2,5,us
7313,151162,-4583786908190675208,False,7009316184298656312,33.8206,-118.034,2,4,us
7314,689321,-4582891455885875741,False,4569844695200217345,38.894,-77.0365,1,1,us
7315,689276,-4582891455885875741,True,4569844695200217345,38.894,-77.0365,1,1,us
7316,151125,-4582049704858005014,False,-3824526539328342037,43.2151,-124.1984,1,1,us
7317,151352,-4579339325173887238,False,-2432624900675799094,37.2976,-93.4286,2,1,us
7318,214411,-4578917760656951728,False,-3711476512301943203,12.1518,-86.2711,2,7,ni
7319,247040,-4578309507710565183,False,2749549437134507300,39.3529,-76.5743,2,5,us
7320,247002,-4578042064700171437,False,-6599562186450374573,40.0351,-74.1107,1,7,us
7321,689451,-4573662553626877272,False,-2395038708213880279,33.4053,-111.7227,1,1,us
7322,689477,-4573662553626877272,True,-2395038708213880279,33.4053,-111.7227,1,1,us
7323,825302,-4573166078726737622,False,1907947230259701253,51.3196,6.4944,2,5,de
7324,825290,-4573166078726737622,True,1907947230259701253,51.3196,6.4944,2,5,de
7325,151043,-4572867559007578138,False,7144128801283763997,32.6609,-97.0342,2,1,us
7326,1090512,-4570501322878183057,False,1581024503415124082,34.1147,-117.3845,2,7,us
7327,1090508,-4570501322878183057,True,1581024503415124082,34.1147,-117.3845,2,7,us
7328,246856,-4567497336553192151,False,6458756776605271309,34.1531,-118.4296,1,7,us
7329,150919,-4566172418650816332,False,-2547662856793458996,46.0676,0.6722,1,1,fr
7330,28635,-4562873802064299423,False,-108128671276450937,51.9605,7.661,1,5,de
7331,825205,-4561793892538423464,False,-2348400453173467147,28.0056,-82.1122,1,5,us
7332,151026,-4556706213592886177,False,7502796790906977643,35.837,-84.008,2,7,us
7333,603871,-4556632211985254756,False,6710069920526858293,42.1177,-72.6445,1,1,us
7334,603867,-4556632211985254756,True,6710069920526858293,42.1177,-72.6445,1,1,us
7335,247284,-4556233883389543079,False,3671737961027947590,-34.6438,-58.6096,1,5,ar
7336,604054,-4555040517956601459,False,-6831630580616853072,41.387,2.1701,2,4,es
7337,604041,-4555040517956601459,True,-6831630580616853072,41.387,2.1701,2,4,es
7338,331238,-4554845920367860353,False,-3327924756747309790,38.4799,-121.4451,1,1,us
7339,28054,-4553223942294456278,False,2271760642114022300,26.241,50.5779,1,5,bh
7340,331285,-4552953366877280276,False,8455704106797537504,-31.9474,115.8648,1,1,au
7341,331437,-4552953366877280276,True,8455704106797537504,-31.9474,115.8648,1,1,au
7342,331282,-4550520329314642736,False,-6745297380960665533,33.0,44.0,1,1,iq
7343,331362,-4550520329314642736,True,-6745297380960665533,33.0,44.0,1,1,iq
7344,100390,-4548996842320996250,False,-8225248987424361490,42.3654,-72.4671,1,5,us
7345,100215,-4545787791408800548,False,8195849855035743850,39.7595,-74.8674,1,7,us
7346,100090,-4544480870373978484,False,-7702781774962493790,40.6631,-73.7601,2,7,us
7347,246827,-4539480184727497385,False,4439427449437875617,47.2455,6.0209,1,7,fr
7348,1039158,-4537160553290752950,False,-6531426473777629711,25.0504,121.5324,2,1,tw
7349,1039153,-4537160553290752950,True,-6531426473777629711,25.0504,121.5324,2,1,tw
7350,603924,-4535283079343993463,False,-4427928680474277474,35.4347,-108.7881,2,5,us
7351,603918,-4535283079343993463,True,-4427928680474277474,35.4347,-108.7881,2,5,us
7352,815059,-4534263089207335315,False,-2069402726330725600,32.7446,-97.3842,2,7,us
7353,331332,-4531820054682121796,False,2974004822154948165,31.3208,-95.3928,2,7,us
7354,331545,-4531820054682121796,True,2974004822154948165,31.3208,-95.3928,2,7,us
7355,331288,-4529180082367385059,False,2660352866938158007,37.2867,140.3811,2,4,jp
7356,331490,-4529180082367385059,True,2660352866938158007,37.2867,140.3811,2,4,jp
7357,878077,-4528210336625251214,False,404454883978613588,35.7208,139.7421,2,5,jp
7358,878074,-4528210336625251214,True,404454883978613588,35.7208,139.7421,2,5,jp
7359,150947,-4523656982575743729,False,-2902127947851116774,34.1438,-117.2548,2,7,us
7360,689354,-4522428648023841886,False,3220551955251793995,29.6138,-82.386,2,5,us
7361,689351,-4522428648023841886,True,3220551955251793995,29.6138,-82.386,2,5,us
7362,604125,-4521630863580872714,False,-1670655132941435373,40.8231,-73.9513,2,7,us
7363,604068,-4520871316677731684,False,8342686758654338081,14.0435,100.6421,2,5,th
7364,604065,-4520871316677731684,True,8342686758654338081,14.0435,100.6421,2,5,th
7365,1039003,-4518211470938192191,False,-7850555584655825878,43.7805,142.3992,1,5,jp
7366,1038997,-4518211470938192191,True,-7850555584655825878,43.7805,142.3992,1,5,jp
7367,1039160,-4516299273345022438,False,3746102108317477851,35.4912,140.135,2,4,jp
7368,1039155,-4516299273345022438,True,3746102108317477851,35.4912,140.135,2,4,jp
7369,878081,-4515957242575232591,False,521723353610167090,56.0133,92.7885,2,5,ru
7370,878076,-4515957242575232591,True,521723353610167090,56.0133,92.7885,2,5,ru
7371,585472,-4515809744554164681,False,-1815004480045808756,35.4524,135.3317,1,1,jp
7372,585471,-4515809744554164681,True,-1815004480045808756,35.4524,135.3317,1,1,jp
7373,214502,-4515571568897403377,False,-5772526956469238932,40.6208,-74.0426,2,7,us
7374,448090,-4515384851186866519,False,2309457268144121351,22.3355,-97.8368,1,7,mx
7375,450401,-4515384851186866519,True,2309457268144121351,22.3355,-97.8368,1,7,mx
7376,449625,-4515073754454168107,False,7033588430128325912,35.141,-106.711,2,7,us
7377,448117,-4514806000728355391,False,3639390868906865247,-33.8563,151.2122,2,7,au
7378,814964,-4514539285942412853,False,-6795393524466155618,43.4772,-1.5174,2,5,fr
7379,814942,-4514539285942412853,True,-6795393524466155618,43.4772,-1.5174,2,5,fr
7380,100133,-4514326534392609916,False,-5095185842435898221,43.6339,-116.2942,2,5,us
7381,447003,-4514252280033779690,False,-493700410240636587,39.9111,32.8157,1,5,tr
7382,447400,-4512523727545750395,False,-8396783482967018667,33.9098,-118.0714,2,5,us
7383,1039002,-4512514385109557177,False,6270203846663140163,14.4493,100.55,1,5,th
7384,1038995,-4512514385109557177,True,6270203846663140163,14.4493,100.55,1,5,th
7385,445686,-4511389270649796022,False,6506120888376456178,42.9698,-85.9212,2,1,us
7386,100099,-4510143253342366916,False,4525497479871271571,37.3461,-95.2725,1,1,us
7387,878000,-4509753176045582828,False,-7201814698127958443,32.8057,-117.0303,1,5,us
7388,877999,-4509753176045582828,True,-7201814698127958443,32.8057,-117.0303,1,5,us
7389,448181,-4509452301755299246,False,-420270130635382733,53.0806,-2.1331,2,7,gb
7390,446358,-4509297977654419211,False,70835962706980715,34.654,135.1211,2,4,jp
7391,151407,-4509014783963742846,False,-2426976805665534465,45.5386,10.2106,2,5,it
7392,447354,-4508807325797743203,False,-565672380884444370,41.2648,-96.0001,2,5,us
7393,689433,-4508377073055188707,False,595371565186835969,35.5653,139.7142,1,1,jp
7394,689449,-4508377073055188707,True,595371565186835969,35.5653,139.7142,1,1,jp
7395,814904,-4508040900210670080,False,1747911507256971655,34.0349,-117.6185,2,1,us
7396,814892,-4508040900210670080,True,1747911507256971655,34.0349,-117.6185,2,1,us
7397,446566,-4507248471933306302,False,8774234685034295510,37.3417,-121.9753,2,4,us
7398,446496,-4506604605125911832,False,-5785152091367521641,35.5311,139.7314,2,4,jp
7399,448034,-4502509331138614703,False,1708899610849669360,50.4788,-3.5446,2,7,gb
7400,446855,-4501770629136705480,False,1428658311853137027,33.1688,-102.2748,2,5,us
7401,246937,-4501051224770248833,False,-3703658465225921519,8.9948,-79.523,2,4,pa
7402,1026757,-4500253444313144139,False,-6278705706726533245,-38.1018,145.3266,2,7,au
7403,1026934,-4500253444313144139,True,-6278705706726533245,-38.1018,145.3266,2,7,au
7404,449237,-4498090923481921077,False,2251580298696031566,42.4036,-86.2521,1,7,us
7405,446746,-4497587978874826351,False,572832517766959928,43.8805,4.8574,1,5,fr
7406,448269,-4497202523555690710,False,-2744237107400794690,42.1815,-71.3011,2,7,us
7407,445796,-4496505456647051386,False,-5865316334777526949,46.8154,-92.1952,1,1,us
7408,448731,-4495627878058266059,False,-7014227996240321569,47.63,-122.2972,1,7,us
7409,448887,-4494588676983513280,False,8274703846492685983,41.3571,-72.9334,1,7,us
7410,446807,-4492419601598991514,False,5019883334009996013,45.9586,5.3424,1,5,fr
7411,152816,-4492002781271271535,False,8990462790954616098,29.397,-94.9203,1,5,us
7412,446199,-4491461219598476147,False,8810909293251601650,41.1122,16.8547,1,1,it
7413,445976,-4490808390019879495,False,-3558526870347126751,33.6647,-117.1743,1,1,us
7414,450344,-4490808390019879495,True,-3558526870347126751,33.6647,-117.1743,1,1,us
7415,446286,-4490792194195610665,False,8025638235409061036,48.0408,7.1448,2,4,fr
7416,447499,-4489790504879517436,False,9124131914970249204,21.5168,39.2192,2,5,sa
7417,1026676,-4489608683338634066,False,-5631413133840545382,39.946,-74.1581,1,7,us
7418,1026699,-4489608683338634066,True,-5631413133840545382,39.946,-74.1581,1,7,us
7419,603981,-4489357689245923901,False,1906676372034371932,33.5903,-101.9371,2,5,us
7420,603978,-4489357689245923901,True,1906676372034371932,33.5903,-101.9371,2,5,us
7421,391208,-4489116972491891621,False,3359447475127469200,35.6827,139.6138,1,1,jp
7422,391141,-4489116972491891621,True,3359447475127469200,35.6827,139.6138,1,1,jp
7423,603791,-4489054727096735702,False,-6148987758526264727,33.8358,-117.9063,1,5,us
7424,603789,-4489054727096735702,True,-6148987758526264727,33.8358,-117.9063,1,5,us
7425,196373,-4488138120253048671,False,6508614807931202292,37.8371,-122.2773,2,1,us
7426,449379,-4488073997918831844,False,9082593083996775677,19.0436,-98.1981,2,7,mx
7427,449389,-4487953205877158310,False,-4037484777891326282,-12.8671,-38.4807,1,7,br
7428,446948,-4486100364740743496,False,5130675475127945777,49.585,11.0092,1,5,de
7429,93536,-4484683094281407524,False,4566924983808417809,34.7148,-117.8756,1,5,us
7430,93524,-4484683094281407524,True,4566924983808417809,34.7148,-117.8756,1,5,us
7431,391082,-4484667878253903475,False,507579910014394265,42.0521,-71.8486,2,7,us
7432,391081,-4484667878253903475,True,507579910014394265,42.0521,-71.8486,2,7,us
7433,446060,-4484089663229448251,False,-1051090163748126946,37.5701,138.6453,2,1,jp
7434,152834,-4483977565923189851,False,-1801080632653099982,40.4339,-79.9996,2,5,us
7435,449599,-4483890929831416977,False,8971051934838764834,34.7315,-86.5654,2,7,us
7436,447723,-4483346380161977143,False,-6257043708868965172,29.5551,-98.7442,1,5,us
7437,151279,-4483313920978964629,False,6523854491678271611,30.6341,-88.0846,2,5,us
7438,448506,-4482176329738343740,False,7988758367326241660,53.3681,-1.3762,1,7,gb
7439,152763,-4481266299239235817,False,-5245492360177214758,35.3352,-97.4789,1,7,us
7440,1105788,-4480848140874201226,False,8999357646949580703,14.7841,-60.9888,2,5,fr
7441,1105789,-4480848140874201226,True,8999357646949580703,14.7841,-60.9888,2,5,fr
7442,246952,-4480773462809858003,False,-19347945151364393,30.5436,-89.6896,2,7,us
7443,447785,-4479457354428582723,False,1136076866640690591,44.0889,6.2286,1,5,fr
7444,448211,-4478366691017209095,False,1383284904875672386,55.0312,-1.5695,2,7,gb
7445,151472,-4477564379101391263,False,-8153725763777410491,-22.9434,-46.5581,2,7,br
7446,449816,-4476977480067195334,False,2900471660482147184,29.6918,-95.6526,2,7,us
7447,1026750,-4475641655156859136,False,-57742357522769251,33.2213,131.5897,2,4,jp
7448,1026832,-4475641655156859136,True,-57742357522769251,33.2213,131.5897,2,4,jp
7449,448321,-4474894147061218717,False,-6944293544427884714,36.115,-115.2165,2,7,us
7450,126298,-4472804791094636838,False,5352228338775101510,30.0043,-95.1747,2,7,us
7451,445682,-4472521145158223786,False,527985544270850120,43.5348,6.4635,1,1,fr
7452,450330,-4472521145158223786,True,527985544270850120,43.5348,6.4635,1,1,fr
7453,448813,-4472460753314192232,False,-983768865284218913,45.461,-122.7052,2,7,us
7454,447552,-4471498919388354712,False,-4562757401645808678,28.7935,-81.2868,2,5,us
7455,445716,-4470893810504380215,False,4790861341620471600,52.4619,13.538,1,1,de
7456,447039,-4470804304949155380,False,-7268510906170376456,34.6946,135.5021,2,5,jp
7457,450078,-4470567245091120765,False,-9220643106494198201,40.0711,-75.2051,2,7,us
7458,151238,-4469905355194948587,False,-5141555568788548326,33.5815,-85.0803,2,5,us
7459,448447,-4468020790294919360,False,8926848545826614287,42.4933,-83.135,2,7,us
7460,391054,-4468006563161956429,False,6158736095402698147,35.3869,-119.1745,2,7,us
7461,450232,-4463231669867764718,False,-3790995195325001740,32.6875,-96.9041,2,7,us
7462,150991,-4462657696228282787,False,-8644997636547413441,34.4239,-117.4108,2,5,us
7463,967825,-4462063244940730308,False,1685288488975194297,18.2317,-66.047,2,7,us
7464,967876,-4462063244940730308,True,1685288488975194297,18.2317,-66.047,2,7,us
7465,1105930,-4461010685108334832,False,-6977843106436561012,39.4788,-119.8629,1,7,us
7466,1105944,-4461010685108334832,True,-6977843106436561012,39.4788,-119.8629,1,7,us
7467,446020,-4460672627838586001,False,-3757399776710913231,42.364,-71.0265,1,1,us
7468,876530,-4460622918111996481,False,-9052869842030058913,33.107,-97.1598,2,7,us
7469,876441,-4460622918111996481,True,-9052869842030058913,33.107,-97.1598,2,7,us
7470,878080,-4460518008463912609,False,-5999969039951867444,35.1076,138.4859,2,1,jp
7471,878075,-4460518008463912609,True,-5999969039951867444,35.1076,138.4859,2,1,jp
7472,446086,-4458116400186588970,False,-3163893088175625702,42.3394,-122.8475,2,1,us
7473,449197,-4457187716364623242,False,420129755891862130,37.825,-87.5655,2,7,us
7474,447059,-4454527927488121171,False,-3743184267572432348,50.5704,4.5165,2,5,be
7475,445816,-4454318566785246836,False,7535076810052190431,33.3429,-111.6347,2,1,us
7476,447274,-4454274565199469765,False,-4461872746224382991,33.3343,-79.9197,2,5,us
7477,446215,-4454108795962681032,False,6719842455206114638,45.5375,-122.5989,1,1,us
7478,446441,-4453802507229382333,False,-5714575046207667280,35.9934,139.9952,2,4,jp
7479,967516,-4453001852566312823,False,6138289994733664947,21.2982,-157.8444,1,1,us
7480,967512,-4453001852566312823,True,6138289994733664947,21.2982,-157.8444,1,1,us
7481,449671,-4452108697760124053,False,-1401573487377219424,29.4102,-100.8932,2,7,us
7482,450243,-4451546762647701680,False,928115124595586160,42.2937,-89.6354,2,7,us
7483,447999,-4450791636414662261,False,-1836884543063577451,40.8622,-73.8902,1,5,us
7484,445974,-4449188445943483715,False,2751661196544083387,33.5903,-101.9371,2,1,us
7485,447936,-4449180511710759518,False,1321575701889692252,49.0437,3.9617,1,5,fr
7486,447977,-4448618177546224749,False,-5651878868371991465,40.9163,-73.7898,2,5,us
7487,448365,-4445692361143282884,False,7290497495094320099,40.8943,-73.9801,2,7,us
7488,448582,-4445032418268613390,False,7302433251786118405,19.4371,-99.0111,2,7,mx
7489,247077,-4444699663748271065,False,3251896589524112762,41.5271,-87.2533,2,7,us
7490,449891,-4442544569090411910,False,3482827218101955133,25.6062,-80.3452,1,7,us
7491,447165,-4442511794853900422,False,427991382288494516,-22.5857,-46.0621,1,5,br
7492,450143,-4441365322782648118,False,-3410028879636736520,48.749,8.556,2,7,de
7493,448538,-4440808520454436393,False,-2706319775526804723,59.384,17.8355,2,7,se
7494,447872,-4440641002514453365,False,-3019529257384391032,52.2948,5.6171,1,5,nl
7495,449437,-4439753974228081498,False,3518004570994170117,40.6472,-73.9405,1,7,us
7496,152699,-4439298573670225643,False,-6948392644526277831,39.4923,-0.4046,1,7,es
7497,446608,-4438361439312203534,False,-2510263813932118791,26.8238,-80.1407,2,4,us
7498,150770,-4437656116536701938,False,-825112669863684952,36.2886,137.8886,1,5,jp
7499,967937,-4437532060966950492,False,-8263871314908868523,35.7309,139.6879,2,4,jp
7500,967971,-4437532060966950492,True,-8263871314908868523,35.7309,139.6879,2,4,jp
7501,1105721,-4436709117934535086,False,2889380151041265560,35.3918,139.9624,2,4,jp
7502,1105722,-4436709117934535086,True,2889380151041265560,35.3918,139.9624,2,4,jp
7503,390979,-4435644559942473720,False,3710331392674157812,-23.6283,-46.6409,1,7,br
7504,390981,-4435644559942473720,True,3710331392674157812,-23.6283,-46.6409,1,7,br
7505,967514,-4435111877490771931,False,1414856750851870529,32.7908,-96.8336,1,1,us
7506,967511,-4435111877490771931,True,1414856750851870529,32.7908,-96.8336,1,1,us
7507,125917,-4434766636359798386,False,-1023589293175807370,-33.4467,-70.6987,2,4,cl
7508,125887,-4434766636359798386,True,-1023589293175807370,-33.4467,-70.6987,2,4,cl
7509,445891,-4434039077721543636,False,1500345595311063331,48.8582,2.3387,2,1,fr
7510,447110,-4432501021842607755,False,2858876059484238609,42.3673,-83.1329,1,5,us
7511,1026784,-4432285439315576188,False,-2296887820333869302,41.864,-88.0671,2,7,us
7512,1026978,-4432285439315576188,True,-2296887820333869302,41.864,-88.0671,2,7,us
7513,446293,-4432127501330976831,False,3658640834700342955,42.9135,-78.889,2,4,us
7514,126469,-4430961548136406389,False,-6392334846621686811,28.5978,-81.3024,2,4,us
7515,126484,-4430961548136406389,True,-6392334846621686811,28.5978,-81.3024,2,4,us
7516,1026788,-4430376931570196398,False,3881359251212789957,46.5922,-120.53,2,7,us
7517,1027022,-4430376931570196398,True,3881359251212789957,46.5922,-120.53,2,7,us
7518,876316,-4430040352800898119,False,3564981251960835806,48.8834,2.5419,1,5,fr
7519,876275,-4430040352800898119,True,3564981251960835806,48.8834,2.5419,1,5,fr
7520,150886,-4429741519125518934,False,6801838572114629971,43.598,7.0121,2,5,fr
7521,446256,-4427507351342157577,False,2323773055432884204,30.5478,-96.2715,1,1,us
7522,449425,-4426634435169310648,False,6330939206705964811,33.4054,-110.7865,2,7,us
7523,450416,-4426634435169310648,True,6330939206705964811,33.4054,-110.7865,2,7,us
